,platform_num,date,content
20,7,2017-11-28,산업공학과 2학년 학생입니다. 올 방학부터 데이터 공부를 진지하게 해볼 생각입니다. 현재 현직에 산업공학과 전공자인 빅데이터 직무자가 많이 있는지 알고싶습니다.산업공학과로서 빅데이터로 진출하게 될 시 불이익은 없는지?인턴 모두 광탈하고 이제 방학..(10)면접 탈락..멘탈이 찢어질거 같아요..(18)취준생이라 차였습니다..(22)공대생 여자 최종 면접 탈탈탈 (10)외국계 인줄 알고 입사했는데...(56)갑작스러운 채용 취소 통보...후(96)왜 면접에서 자꾸 떨어 질까요?(43)
21,7,2020-05-05,"안녕하세요!지방대 산업공학과 4학년 재학중입니다. 산공과의 첫 생각은 생산관리쪽에 특화되있는줄 알고 들어왔었는데, 취업쪽으로 눈을 더 돌려보니 산공졸업장으로는 특화되어있는 과가 아니라서 취업이 쉽지 않다는 것을 늦게나마 깨달았습니다 ㅠㅠ물론 산공과에 빅데이터쪽이 조금더 유망하다는 것은 익히 알고있지만 it 쪽은 제 길이 아니라 생각하기 때문에 생산관리 또는 품질관리 쪽까지 생각하고있습니다.1. 회사채용을 보면 생산관리에서도 (ex 화학관련 생산관리 -> 화학공학과 우대) 이런 식으로 비슷한 쪽의 과를 선호하는 것이 맞는지 궁금합니다. 유튜브를 통해 조사해보면 말이 다 달라서 판단하기 어렵습니다ㅠㅠ 혹시 비슷한 정보있으시면 귀뜸정도라도 부탁드릴께요! ㅠ2. 품질관리,경영 쪽도 1번과 비슷한 맥락으로 어떻게 바라보는지 궁금합니다.! 늦었지만 많은 고민하며 준비하려고 노력하고 있습니다. 긴 글 읽어주셔서 감사합니다.현실적인 조언 부탁드릴께요!! 감사합니다.*현타와서 아무것도 못하겠어요.서울로 대학간 애들 보니까(클릭)*시험 3일전에 문자로 취소통보? 항의전화 넣을겁니다(클릭)*취준하다가 차였습니다 여자친구는 바람났네요ㅠ(클릭)*[업뎃완료] 대학생 3학년도 지원가능! 금턴 인턴 리스트 -링커리어[배포중] SK그룹/현대/DB 등 공채 대비 기업핵심분석자료(클릭)NCS 전문가의 서류+필기+면접 완벽케어 받고 합격하기(click)[완전무료]나만을 위한 첨삭! 애니 토스 라이브 스터디!(click)※회원님들이 남겨주신 콘텐츠 및 게시글의 저작권은 작성자와 스펙업카페에 있으며, 스펙업에서 제작하는 콘텐츠에 활용될 수 있음을 알려드립니다."
22,7,2019-02-11,산업공학과 부전공으로 어떤게 좋을까요?
23,7,2020-03-25,"안녕하세요!인서울 중하위권 산업공학과 2학년 끝내고 전역 1년남은 현역 군인입니다. 입시때 산공 지원할때는 경영컨설턴트 보고 지원했습니다. 수시 면접때도 어떠한 문제점에 대해 분석하고 해결책을 제시해서 남들한테 발표하고 내 생각을 이야기하는 것을 좋아한다고, 이런식으로 얘기해서 붙었습니다. 실제로도 프리젠테이션 같은거 좋아하기도 하고요. 그런데 막상 찾아보니 컨설팅 회사는 외국계가 많고, 인서울 중하위권으로는 어려우며, 컨설턴트를 준비한다 해도 학부생 수준에서 어떠한 스펙을 준비해야할지 모르겠습니다.그래서 현재 네이버 유튜브 카페 책 등등 많이 찾아보던 중에 OR쪽으로 가는게 제 적성에 맞다는 생각이 들었습니다. 그런데 찾아보니 학부생으로 (대학원은 갈 생각 아직은 없습니다,,) OR은 어렵다고 하는 것 같더군요. 그래서 남들 많이 가는 뭐 생산관리, 품질관리나 it 등으로 눈을 돌리고 있는데 그나마 눈을 끄는 것은 it인것 같아요. 물론 아직 얇디 얄팍한 지식이지만 아직 복학까지 1년정도 남았으니 it쪽부터 알아보고 준비해보려고 합니다. 1. 저처럼 산업공학과 전공 학부생이 it쪽을 준비한 경우가 그냥 컴공을 준비한 학생들보다 it쪽 지식이 훨씬 부족할 것이라고 예상됩니다. 어떤 식으로 공부를 해 나가야 컴공과 학생들과는 다른 스펙을 만들 수 있을까요?2. 산공 진로 중 한 부분이 데이터를 활용한 부분이라고 들었습니다. it와 밀접한 관련이 있는 것 같은데 산업공학과 입장에서 비슷한 개념이라고 봐도 될까요?3. 2학년때 전공수업으로 java를 배웠는데 인강보고 유튜브 보고 맨날 수업에서도 제일 늦게가며 조교들한테 질문해가며 겨우겨우 A0맞았습니다. 이때 솔직히 코딩 재밌기는 한데 뭔가 내가 창의적인 아이디어가 부족하구나, 이런 생각이 들었습니다.  이런 제가 it쪽을 준비해도 될까요,,,,?4. 학교에서 연계전공으로 프로그래밍쪽을 신청할 수 있는 것으로 알고 있습니다. (자세히 알아봐야 하는 부분이지만) 그냥 제 개인적으로 자격증 준비하는 것처럼 C java R 파이썬 등을 공부하는 게 좋을까요 아니면 복학해서 본격적으로 학교 수업에서도 공부하는 게 좋을까요?5. 아니면 그냥 군생활중에는 닥치고 토익 한국사 이런거나 준비할까요.. 제2외국어도 일본어 or 중국어 중 고민중이긴 합니다. 개인적으로 일본어는 예전에 일본어 선생님이었던 저희 엄마 덕으로 조금 합니다. (JLPT같은 자격증은 아직 없음) 2학년때까지는 남들 다 듣는거 듣고 있었는데 대외활동도 없고 자격증이라고는 초딩때 딴 워드1급과 작년에 딴 컴활1급, 제작년에 토익 850, 학점 3.96(그나마 이게 다행이라고 생각합니다) 밖에 없네요,,산업공학과 과 소개나 전공이 지향하는 목표를 봤을 때 제 성향과는 잘 맞는다고 생각했는데 취업생각하니 쉽지가 않은 것 같습니다. 현실적인 조언 부탁드립니다. ㅜ 감사합니다.*토익 특별접수 하면 안되는 이유(클릭)*딱 16일 공부해서 컴활 1급 땄습니다!(클릭)*틀어진 친구관계, 손절만이 답은 아니네요(클릭)*[최초 공개] 100대 기업 대외활동 리스트 정리 -링커리어*대외활동으로 장관상 받아봤는데 궁금하면 댓글 남겨줘! -링커리어NCS 전문가의 서류+필기+면접 완벽케어 받고 합격하기(click)[완전무료]나만을 위한 첨삭! 애니 토스 라이브 스터디!(click)※회원님들이 남겨주신 콘텐츠 및 게시글의 저작권은 작성자와 스펙업카페에 있으며, 스펙업에서 제작하는 콘텐츠에 활용될 수 있음을 알려드립니다."
24,7,2019-08-06,방학이 어느정도 지나 지금부터 1학기 말까지 무엇을 해야할지 고민입니다. 산업공학과 선배님들은 무엇을 하셨나요?군대는 내년 5월에 갑니다
25,7,2020-04-17,"안녕하세요 산업공학과 3학년에 재학중인 학생입니다.요즘 진로에 대해서 고민이 많네요.... 금융으로 가기에는 길이너무 좁고 it쪽으로 가기에는 컴공에 밀리는거같고...생산관리 밖에 답이없는건지... 후 산공분들은 어떤 직무준비하시나요?*중고신입들 사이에서 서류 떨어졌습니다(클릭)*월 80만원 소기업 다니다가 백수된 28살 취준생(클릭)*32살에 신입으로 취업이 될까요ㅠ(클릭)*ㅈ소 직원이 느낀 도망쳐야하는 중소기업 특징-링커리어*대기업에 못갈 것 같다면, 대기업 계열사를 노리자 -링커리어[배포중] SK그룹/현대/DB 등 공채 기업핵심분석자료(클릭)NCS 전문가의 서류+필기+면접 완벽케어 받고 합격하기(click)(무료)GSAT 온라인 스터디 참여하고 ""해설강의+합격예측+풀이팁"" 무료 받기(click)※회원님들이 남겨주신 게시글의 저작권은 작성자와 스펙업카페에 있으며, 스펙업에서 제작하는 콘텐츠에 활용될 수 있음을 알려드립니다."
26,7,2019-01-29,"산업공학과 2학년 대학생인데, 컴공과의 융합으로 IT 계열이나 빅데이터 부분으로 진출하여 취업을 하고 싶은데 2학년이라면 어떤 활동을 하면 좋을까요?▼스펙업 BEST 인기글컴퓨터 자격증 뭘 따는게 좋은가요? [댓글39개]독일 교환학생 한학기 준비방법&총 생활비2019 겨울방학 대학생 추천 필독 도서 리스트대기업 못지 않은 복지 빵빵한 중소중견기업 리스트※회원님들이 남겨주신 콘텐츠 및 게시글의 저작권은 작성자와 스펙업카페에 있으며,스펙업에서 제작하는 콘텐츠에 활용될 수 있음을 알려드립니다."
27,7,2019-08-13,"산업공학과를 다니고 있는데 막상 취업할 시기가 오닌까 어디로 취업해야할지 모르겠고, 어떤 분야가 부상하는지 아는게 쉽지 않아요ㅜㅜ"
28,7,2021-06-27,"★스펙에 대한 평가와 조언을 해주세요:)   ※게시글 제목에 '원하는 직무'를 포함하면, 좀 더 구체적인 조언을 받을 수 있습니다:) ... 더보기








☑️자신의 스펙 ​​1. 학교 및 전공 :  경기대(수원)/ 산업경영공학과​​​2. 학점 :  4.33/4.5​​​3. 어학점수 :  토익800​​​4. 경력사항 :  연구실 인턴 1년​​​5. 기타스펙 :  정보처리기사, ADsP, 대한산업공학회 대학생 프로젝트 공모전 수상, 해외 어학연수 경험, OPIC시험 예정​​​☑️가고싶은 기업과 이유, 고민 데이터 분석에 관심이 많아서 연구실에서 인턴으로 1년동안 일도 해보았는데요. 딥러닝 모델들 구현해서 적용한 것이 가장 코딩을 많이 했던 경험이었습니다. 연구실 아니여도 학과 특성상 프로젝트도 많이 해서 코딩은 계속했었습니다.그런데 과연 이정도만 하고 적성시험과 면접을 통과할 수 있을 지 고민되고 4학년 1학기 마쳤는데 뭘 더 해야할 지 모르겠습니다. 기업은 그래도 좋은 곳으로 가고싶어서요.. 저희 과에서는 품질이나 생산쪽을 많이 가서 데이터쪽은 어떻게 준비해야할지 모르겠습니다.ㅠㅠ 많은 조언들 부탁드립니다ㅠㅠ​​​​​🔥대외활동 경험으로 인턴 합격했어요! [전체공개] 327건 합격자소서 보기 https://bit.ly/3eVb1An​​※회원님들이 남겨주신 콘텐츠 및 게시글의 저작권은 작성자와 스펙업카페에 있으며, 스펙업에서 제작하는 콘텐츠에 활용될 수 있음을 알려드립니다. ​"
29,7,2019-02-24,"과가 산업공학과인데, 유통관리사랑 물류관리사 자격증이 조금이라도 도움이 될지 모르겠네요!준비해보는것도 나쁘지않나요?▼스펙업 무료자료 이벤트대학생 입사 선호도 TOP5 기업 합격전략집▼스펙업 BEST 인기글컴퓨터 자격증 뭘 따는게 좋은가요? [댓글39개]독일 교환학생 한학기 준비방법&총 생활비2019 겨울방학 대학생 추천 필독 도서 리스트대기업 못지 않은 복지 빵빵한 중소중견기업 리스트※회원님들이 남겨주신 콘텐츠 및 게시글의 저작권은 작성자와 스펙업카페에 있으며,스펙업에서 제작하는 콘텐츠에 활용될 수 있음을 알려드립니다."
30,7,2019-03-14,"※게시글 제목에 '원하는 직무'를 반드시 포함시켜주세요. 더 좋고 많은 댓글 조언을 받을 수 있습니다!자신의 스펙1. 학교 및 전공경기도 중위권 사립대학/산업경영공학/ / 졸업함2. 학점 4.12 (전공학점 4.28) 3. 어학점수토익 780 / 토스 6 level4. 경력사항두산중공업 외부참여연구원소속 국가과제 연구(국토교통과학기술진흥원) 1년 참여육군종합군수학교 차량경로문제해결 연구 참여(4개월) 교내 3D프린터 실습조교 2년중고등학교 및 소년원 수감자 대상 3D프린팅 교육강사 8회 ( 30시간)5. 기타스펙대한산업공학회 대학생 프로젝트 경진대회 은상 수상 (인간공학 분야)  한국시뮬레이션학회 학술대회 우수논문 채택 (데이터분석 산업응용 분야)엑셀 VBA 상위실력, C# 코딩 중급자수준, 컴퓨터 하드웨어 관련 지식 매우높음, 3D프린터 관련 지식 높음가고싶은 기업과 이유, 고민에스엘 / R&D / 신뢰성관련 연구 현재 가진 스펙으로 취업준비를할지.. 대학원을 진학해야할지 매우고민중입니다.사실 결국 선택은 저겠지만 제가 목표하는곳은 중견급이상 R&D부서인데 사실 R&D부서는 석사급이상이 채용된다고 들었습니다. 대학원을 진학하는게 맞는걸까요?솔직히..안가고 취업노릴 수 있다면 안가고싶습니다. 제가어느정도 수준이되는지 냉철하게 평가부탁드립니다.참고로 토익은 더이상 못올리겠습니다. 한계를 느껴서 더하다가는 시간낭비일 것 같습니다.ㅇ스펙을 보시면 아시겠지만 제가 가려는분야는 R&D 신뢰성쪽인데 신뢰성관련 직무역량은 두산중공업 과제이고 그외는 신뢰성과는 관련없는 경험과 스펙입니다. 물론 제가 어떻게 자소서를 쓰냐에따라 다르겠지만 크게연관성은 없습니다. 솔직히 스펙이 중구난방입니다. 19 상반기 '삼성' 자소서 작성법 강의가 무료?!※회원님들이 남겨주신 콘텐츠 및 게시글의 저작권은 작성자와 스펙업카페에 있으며,스펙업에서 제작하는 콘텐츠에 활용될 수 있음을 알려드립니다."
31,7,2021-03-02,"​​생산, 품질관리, 데이터 분석쪽에 흥미가 있긴한데 생산 품질은 여자가 가기 쉽지 않다는 말이 많아 고민이네요ㅜ​​​🍑스펙업에서 소통잘한 회원에게 네이버페이 10만원 드려요. https://bit.ly/3r7Lg3F​​​​🚨대학생 베스트 인기글🚨 ​​스펙쌓기 좋은 대학생 알바는 이런게 있음! ▶ https://vo.la/IpFtw​​첫 취준! 삼성 하나만 서류붙고 최종합격!ㅎ ▶ https://bit.ly/3c5MpBX​​대외활동 붙었는데, 가기가 좀 많이 꺼려집니다 ▶ https://vo.la/xglzH​​소득 분위 안보는 장학금 지급 대외활동리스트 - 링커리어 ▶https://bit.ly/3lzaxRW​​​​​※회원님들이 남겨주신 콘텐츠 및 게시글의 저작권은 작성자와 스펙업카페에 있으며, 스펙업에서 제작하는 콘텐츠에  활용될 수 있음을 알려드립니다."
32,7,2020-04-17,"생산관리로 많이 가긴하는데 it쪽으로도 가고싶어서 고민이네요 다들 지금 어떠세요?*중고신입들 사이에서 서류 떨어졌습니다(클릭)*월 80만원 소기업 다니다가 백수된 28살 취준생(클릭)*32살에 신입으로 취업이 될까요ㅠ(클릭)*ㅈ소 직원이 느낀 도망쳐야하는 중소기업 특징-링커리어*대기업에 못갈 것 같다면, 대기업 계열사를 노리자 -링커리어[배포중] SK그룹/현대/DB 등 공채 기업핵심분석자료(클릭)NCS 전문가의 서류+필기+면접 완벽케어 받고 합격하기(click)(무료)GSAT 온라인 스터디 참여하고 ""해설강의+합격예측+풀이팁"" 무료 받기(click)※회원님들이 남겨주신 게시글의 저작권은 작성자와 스펙업카페에 있으며, 스펙업에서 제작하는 콘텐츠에 활용될 수 있음을 알려드립니다."
33,7,2020-07-09,산업공학과 분들 중 it쪽 희망하시는분들은 어떤직무로 준비중이신가요? 거의 개발자쪽 이시려나요..?
34,7,2021-06-08,"{'reply': '최근에 네이버 쇼핑 물류서비스 기획 지원 마감 됐었는데 네이버 쇼핑 물류는 자소서 없고 물류 관련 질문들로 이루어져있어서 물류 관련 지식이 있으면 작성가능한 곳이었는데 지원하셨는지 모르겠지만 말입니다.', 'thread': '1-0'}"
35,7,2021-06-08,"{'reply': '화이팅하십쇼..!', 'thread': '2-0'}"
36,7,2021-06-08,"{'reply': '무료 물류멘토링 하고 있습니다. 관심있으시면 하기 메일로 카톡 ID 남겨주세요 도와드릴게요 brandnew0214@naver.com', 'thread': '3-0'}"
37,7,2019-05-06,"{'reply': '개인적으로는 산업공학과와 빅데이터는 맞진 않아보이지만.. 그쪽으로 관심을 가지시고 알아보시면 분명한 강점은 되겠죠 !', 'thread': '1-0'}"
38,7,2019-05-06,"{'reply': '산업공학과 빅데이터와 잘 맞습니다. 요즘 인공지능,빅데이터 쪽 뽑은 우대조건 보면 산업공학과 출신 많이 뽑습니다. 그런데 아직까지는 TO가 많지는 않네요...', 'thread': '2-0'}"
39,7,2019-05-06,"{'reply': '물류쪽으로도 많이 오는듯해요', 'thread': '3-0'}"
40,7,2019-05-06,"{'reply': '산업공학과 졸업하고 현재 장교복무중인 사람입니다.\n사실 산업공학과는 분야를 가리지 않고 모든 분야에 진출할 수 있다는게 장점이자 단점이에요.\n자신이 원하는 분야를 정해서 그 분야를 계속해서 파고 노력하는게 그만큼 중요합니다.\n\n생각보다 기업에서 요즘 산업공학과 우대를 많이 해주고 있어요.\n산업공학과만 뽑는 기업도 있구요!\n\n자신감 가지고 도전하세요!\n개인적으로 제가 지원하려는 직무는 제일기획의 디지털기획 직무인데,\n산업공학과, 통계학과, 컴퓨터공학과만 뽑는답니다!', 'thread': '4-0'}"
41,7,2019-05-06,"{'reply': '안녕하세요  ㅋㅋ 저도 부대산공 11학번 입니당~ 현재 서울에서 머신러닝 엔지니어로 일한지 1년차구요~ 혹시 궁금한게 많으시면 연락주세요~ ^^', 'thread': '5-0'}"
42,7,2019-05-06,"{'reply': '어 선배님 안녕하세요!!', 'thread': '5-1'}"
43,7,2019-05-06,"{'reply': '제가 나중에 정리해서 여쭈어봐도될까요?', 'thread': '5-2'}"
44,7,2021-04-29,"{'reply': 'it대기업은 원래 신입 잘 안 뽑아요스타트업 쪽으로 돌아가시는 것도 추천드려요', 'thread': '1-0'}"
45,7,2021-04-29,"{'reply': '데이터분석을 뽑는 회사들은 그직무를 지원하고 안뽑는 회사들은 품질쪽으로 지원하세요', 'thread': '2-0'}"
46,7,2021-04-29,"{'reply': '저랑 같은 학교 같은 과 같은데 스펙도 저랑 비슷하네요 저도 고민입니다ㅜ', 'thread': '3-0'}"
47,7,2021-04-29,"{'reply': '그래도 교육을 오래 받으셨네요~', 'thread': '4-0'}"
48,7,2021-04-29,"{'reply': '괜찮은 것 같아요', 'thread': '5-0'}"
49,7,2021-04-29,"{'reply': '안녕하세요 숭실대 산공과 3학년입니다 혹시 상담 가능하신가요?ㅠㅠㅠ', 'thread': '6-0'}"
50,7,2017-11-28,"{'reply': '제가 공고 좀 봤는데 통계와 산공을 많이 뽑는 것 같았어요. 불이익은커녕 오히려 플러스 요인 같으세요~ 2학년 부럽네요ㅎㅎ', 'thread': '1-0'}"
51,7,2017-11-28,"{'reply': '저도 산공과 2학년이고 빅데이터에 관심이많습니다 하지만 전공에서 빅데이터관련 과목으로 c언어 데이터베이스 공학통계 이정도 배웁니다.. 그래서 걱정이많습니다ㅠㅠㅠㅠ\n작성자분의 학교전공에서는 빅데이터관련 과목으로 무엇을 배우고있는지 궁금합니다ㅠㅠㅠ', 'thread': '2-0'}"
52,7,2017-11-28,"{'reply': '저희 학교는 빅데이터 분석이라는 과목이 있어요. 아직 들어보진 않았지만 주로 sas이용해서 한다고 하더라고요  그 과목 이외에는 R,자바,통계 뭐 이정도 다루는거 같아요!\n소프트웨어 많이 배우긴하는데 선배들 보니까 주로 제조쪽으로 많이가시더라구요...  생산관리 품질관리 유통 이쪽으로요', 'thread': '2-1'}"
53,7,2017-11-28,"{'reply': '찬으저의 학과선배들도 생산,품질,유통쪽으로 많이 취업하시더라구요ㅠㅠㅠㅠ 답변 감사합니다!!', 'thread': '2-2'}"
54,7,2020-05-05,"{'reply': '산업공학과는 품질관리 생산관리 it 다 취업 가능해요. 저도 산공출신이고 생산관리하고 있습니다.', 'thread': '1-0'}"
55,7,2020-05-05,"{'reply': '실례가 안된다면 어느 분야쪽 생산관리 인지 여쭤봐도 될까요...?!', 'thread': '1-1'}"
56,7,2020-05-05,"{'reply': '답변 감사합니다!! 혹시 남들과 다른 스펙이 있으셨을까요 ..?', 'thread': '2-1'}"
57,7,2020-05-05,"{'reply': '답변 정말감사합니다!! 더 열심히 노력해보겠습니다! 감사합니다', 'thread': '2-2'}"
58,7,2020-05-05,"{'reply': '혹시.. 생산관리 관련해서 정보는 어떻게 얻으셨는지 여쭤봐도 될까요 ???', 'thread': '2-3'}"
59,7,2020-05-05,"{'reply': '저랑 상황이 똑같으시네요 ㅠㅠㅠ 저도 품질관리 분야를 노렸지만, 교수님께서 여자는 취직하기 힘들거라고 오늘 말씀하셔서 씁쓸하네요 ㅠㅠㅠ', 'thread': '3-0'}"
60,7,2020-05-05,"{'reply': '혹시 지금은 어느 분야 생각하시는지 여쭤봐도 될까요?', 'thread': '3-1'}"
61,7,2020-05-05,"{'reply': '공고 찾아보면 산공 안써있는데가 많더라고요... 그래도 산공써있는데도 많으니 희망을 가져요!!', 'thread': '4-0'}"
62,7,2020-05-05,"{'reply': '산공 막막하죠..', 'thread': '5-0'}"
63,7,2020-05-05,"{'reply': '컴공, 전자 가즈아!', 'thread': '1-0'}"
64,7,2019-02-11,"{'reply': '어디분야로 가는지에 따라 다를거 같아요', 'thread': '2-0'}"
65,7,2019-02-11,"{'reply': '제 주변보면 경영학과랑 복수전공 많이 하더라구요!', 'thread': '3-0'}"
66,7,2019-02-11,"{'reply': 'Sw역량 필요한쪽이면 보통 컴공 많이 하더라구요 데이터분석 머신러닝 요즘 핫하잖아요', 'thread': '4-0'}"
67,7,2019-02-11,"{'reply': 'SW계열이요', 'thread': '5-0'}"
68,7,2019-02-11,"{'reply': '원하시는 분야로 하세요\n컴공 애매하게 건드리면 천직인 사람들 못이기더라구요', 'thread': '6-0'}"
69,7,2019-02-11,"{'reply': 'sw, 컴공 분야를 못한게 저도 한이되더라구요 ㅠㅠ', 'thread': '7-0'}"
70,7,2019-02-11,"{'reply': '개인적으론, 컴공 or 통계를 추천드려요 ㅎㅎ', 'thread': '8-0'}"
71,7,2019-02-11,"{'reply': '복전해도 좋을것같아요 화이팅', 'thread': '9-0'}"
72,7,2019-02-11,"{'reply': 'sw계열이 좋을듯해요', 'thread': '10-0'}"
73,7,2019-02-11,"{'reply': '저랑 같은 케이스이신 것 같아서 반갑네요. 산공에서 배우는 OR은 여러 제약조건식 환경에서 목적함수를 최적화하기위해 배우는 과목인데요. 여러 프로그래밍 알고리즘이 OR에서 파생된 것들이 많아서 데이터와 산공이 연결된다는 뜻입니다.\njava가 가장 범용성이 넓고, R과 파이썬은 통계분석에 유용한 언어입니다. 각 언어마다 용도별 장단점이 있습니다.\nIT라고해서 무조건 프로그래밍을 잘해야하는건 아닙니다. 이쪽 업계에도 기획자부터 개발자, 컨설턴트까지 여러 직종이 있습니다.', 'thread': '1-0'}"
74,7,2020-03-25,"{'reply': '답변 감사합니다! 제가 너무 시야를 좁게 봤던 것 같아요. it면 무조건 프로그래밍 개발이 주라고 생각했는데 그 외의 분야도 있다니 더욱 더 알아봐야 할 것 같습니다. 같은 케이스라고 하시니 제가 더 반갑네요 ㅎㅎ 혹시 님께서는 어느쪽을 생각하고 계시는지 여쭤봐도 될까요??', 'thread': '1-1'}"
75,7,2020-03-25,"{'reply': '쿠키스틱저는 현직자입니다ㅎㅎ 닉네임을 안바꾼지 오래됫네요... 저는 기획쪽에 있습니다.', 'thread': '1-2'}"
76,7,2020-03-25,"{'reply': '어드바이저아아 선배님이셨네요 ㅎㅎㅎ 제가 본문에 썼듯이 처음 산공 면접볼 때 문제점 꼬집고 제 생각 말하기를 좋아해 컨설턴트가 되고싶다고 하여 들어왔습니다. 윗댓에 컨설턴트가 눈에 띄는데 혹시 말씀하신 it쪽 컨설턴트는 어떤것부터 준비해야 할까요..??', 'thread': '1-3'}"
77,7,2020-03-25,"{'reply': '쿠키스틱정보시스템 구축 전에 it컨설턴트가 ISP(정보전략계획) 기획보고서를 작성합니다. it컨설턴트가 코딩 개발을 안한다뿐이지, 세부적인 원리는 다 알고잇어야합니다. 학교 수업 외에 클라우드, 운영체제, 데이터마이닝 등등 다양한 it서적을 읽어보길 바랍니다.', 'thread': '1-4'}"
78,7,2020-03-25,"{'reply': '어드바이저,, 말씀 들어보니 역시 프로그래밍부터 건드려 보겠습니다,, 답변 감사합니다!!', 'thread': '1-5'}"
79,7,2020-03-25,"{'reply': '독학만이 아닌 실질적 복전을 할 것이라면 무조건 미리 공부할 생각 하고 있습니다. it로 정했다면 휴학도 생각하고 있구요. 답변 감사합니다.', 'thread': '2-1'}"
80,7,2020-03-25,"{'reply': '쪽지드립니다', 'thread': '3-0'}"
81,7,2020-03-25,"{'reply': '저도 인서울 중위권 산공학생인데 지금 저와 똑같은 고민하셔서 놀랐네요 저도 나이도 있는많큼 대학원 생각안하고 바로 취업생각중인데 진로에대해서 요즘고민이 많네요 후 ...', 'thread': '4-0'}"
82,7,2020-03-25,"{'reply': '비슷한 케이스를 또 뵙게 되어 반갑네요 ㅠㅠ 저는 그냥 현역이라 아직 나이가 많은편은 아닌데 댓쓰니님은 어느쪽 생각하고 계신가요??', 'thread': '4-1'}"
83,7,2020-03-25,"{'reply': '쿠키스틱저는 it쪽생각중입니다 혹시 어디학교다니세요?', 'thread': '4-2'}"
84,7,2020-03-25,"{'reply': '메론사건동홍 라인입니다..', 'thread': '4-3'}"
85,7,2020-03-25,"{'reply': '제 주위에도 보면 비전공자가 it쪽으로 넘어오신분이 많아요.. 대부분 국비지원 교육 신청해서 듣고 취업하시더라구요..\n물론 it관련 학과 전공해도.. 교육 듣고 취업하는사람들도 많아서..\n차이는 많이 없다고 봅니다 ㅎ\n결론은 본인이 노력하고 관심있으면 하는것같습니다!', 'thread': '5-0'}"
86,7,2020-03-25,"{'reply': '답변 감사합니다! 혹시 하나만 더 여쭤봐도 될까요? 비전공자가 it쪽으로 눈돌릴경우 프로그래밍 외에 어느쪽으로 많이 가나요???', 'thread': '5-1'}"
87,7,2020-03-25,"{'reply': '너무 제 얘기 같아서 놀랬네요...품질부서쪽으로 가야할지 IT쪽으로 가야할지 저도 고민입니다..', 'thread': '6-0'}"
88,7,2020-03-25,"{'reply': '저와 비슷한 고민이네요. 데이터쪽 다들 힘들다고 하는데 다들 그쪽으로 가는거 보니 저도 데이터쪽으로 가야하나 관리직무로 가야하나 고민중이에요ㅠㅠ', 'thread': '7-0'}"
89,7,2020-03-25,"{'reply': '놀아요...', 'thread': '1-0'}"
90,7,2020-03-25,"{'reply': '너무 여행만 다녀서요ㅠ', 'thread': '1-1'}"
91,7,2019-08-06,"{'reply': '1학년이라면 대외활동이라던가 ㅠㅠㅠ 놀 수 있을때 노는게 낫다고 생각해요', 'thread': '2-0'}"
92,7,2019-08-06,"{'reply': '대외활동은 군대갔다와서 많이하나요??ㅠ', 'thread': '2-1'}"
93,7,2019-08-06,"{'reply': '감사합니다', 'thread': '3-1'}"
94,7,2019-08-06,"{'reply': '무조건 여행 다니면서 견문 넓히는 거 추천 ㅋㅋ 아니면 토익만 준비해서 카투사 한 번 써보세여', 'thread': '4-0'}"
95,7,2019-08-06,"{'reply': '유럽도 가고 국내여행도 많이갔어요', 'thread': '4-1'}"
96,7,2019-08-06,"{'reply': '그러면 스스로 전공이나 직무에 대해 탐색해보세요', 'thread': '4-2'}"
97,7,2019-08-06,"{'reply': '흘러들어온물ㅠㅠ 어렵네요 감사합니다', 'thread': '4-3'}"
98,7,2019-08-06,"{'reply': '사실 1학년 어렵죠ㅠㅠ 인턴도 1학년은 가망이 없고, 대외활동도 내세울 특기가 없으면 공대생은ㅠㅠㅠ 여행 많이 다녀왔다고 하시니 엑셀이나 포토샵, 베가스 같은 컴퓨터 프로그램 배우는거 추천드려요! 영상편집이나 포토샵 능력 있으면 대외활동 합격이 훨씬 유리해지더라구요!', 'thread': '5-0'}"
99,7,2019-08-06,"{'reply': '감사합니다 영상편집 쪽으로 해보려구요!\n여행갔을 때 여행마다 영상으로 남겨서 추억거리로 삼고싶다는 생각은 했는데 ㅎㅎ 조언감사합니다', 'thread': '5-1'}"
100,7,2019-08-06,"{'reply': '대외할동을 하시거나 미리 취업 관련 계획을 짜보세요. 특히 군대에서 뭘할지 꼭 정해보세요.', 'thread': '6-0'}"
101,7,2019-08-06,"{'reply': '대외활동! 많은 활동들이있어서 좋아하는분야 찾을 수 있을거에요 ㅎㅎㅎ하고싶은거 찾아보면좋겠어요', 'thread': '7-0'}"
102,7,2019-08-06,"{'reply': '제 친구도 산공나왔는데 IT쪽이 황금시장이라 준비할거라고 코리아IT아카데미인가에서 공짜로 학원 다니면서 공부하더니 \n교육끝나면서 취업연계받아서 돈 많이벌더라구요 부럽ㅠㅠ 노력의 결실인가..\nkoreaitcom.com 주소인데 들어가셔서 알아보셔요\n네이버 폼도 있으니 알아보셔요 naver.me/GKmTg3kH', 'thread': '1-0'}"
103,7,2019-08-06,"{'reply': '저도 같은 고민중인데 저는 기획, 마케팅 직무 생각하고 있어요', 'thread': '2-0'}"
